study,subject,Age,Sex,Averagefrequencyviolence,Gameplayed,VorNV,Score,Selfscore,Kinsey,Relationshipstatus,lengthofrelationship,ageofpartner,MV1Total,MV2Average,SGAAverage,HostilityTotal,SOIRTOTAL,Removedata,Rank,TotalSTScore,TotalLTScore
Face_choice,962283288,39,Female,23,deanimator.html,V,65,5,7,Single, , ,15,2.227272727,5,2,56,No,,0,0
Face_choice,963622861,39,Female,5.666666667,deanimator.html,V,34,5,7,Single, , ,23,4.090909091,4.666666667,1,51,No,,1,0
Face_choice,973273700,31,Female,0,perfectbalance.html,NV,3088,3,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,24,5.590909091,5.666666667,1,58,No,,0,1
Face_choice,976888083,53,Female,13,bubbleshooter.html,NV,8350,6,7,Single,Under one year, ,19,4.727272727,4,1,42,No,,1,6
Face_choice,977327098,52,Female,3.2,moremindlessviolence.html,V,30,4,7,Recently single/divorced/separated,2-5 years,Older,22,4.863636364,4.333333333,1,32,No,,3,3
Face_choice,978475616,44,Female,0,deanimator.html,V,39,3,7,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,23,3,2.333333333,1,24,No,,1,3
Face_choice,993312552,32,Female,6.5,pongnop.html,NV,1288,4,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,18,4.227272727,5,2,41,No,,2,0
Rank_manipulation,18324828,55,Female,7,pongnop.html,NV,358,2,1,Single,,,19,4.590909091,2.666666667,7,26,No,7,,
Rank_manipulation,55285245,27,Female,13.4,pongnop.html,NV,1204,4,1,Single,,,16,3.909090909,2,7,56,No,8,,
Rank_manipulation,77433123,43,Female,0,pongnop.html,NV,1113,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Much younger,20,4.136363636,2.333333333,18,48,No,9,,
Rank_manipulation,79807947,37,Female,34.33333333,perfectbalance.html,NV,1420,7,1,In an open relationship/casually dating,1-2 years,A little older,28,5.227272727,6.333333333,6,28,No,4,,
Rank_manipulation,118727715,44,Female,17.8,moremindlessviolence.html,V,0,2,1,Single,,,18,3.863636364,4.666666667,8,26,Yes,5,,
Rank_manipulation,122080902,22,Female,21.33333333,bubbleshooter.html,NV,2310,4,4,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,6,2.818181818,2.666666667,8,49,No,6,,
Rank_manipulation,127323201,25,Female,26.8,gunblood.html,V,18,2,4,Other,1-2 years,About the same age,23,3.045454545,6,18,50,No,1,,
Rank_manipulation,146305873,54,Female,0,perfectbalance.html,NV,1152,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,17,3.045454545,2,6,27,No,3,,
Rank_manipulation,159089499,33,Female,21,perfectbalance.html,NV,3214,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,4,2.545454545,5,7,19,No,2,,
Rank_manipulation,166769935,43,Female,10.2,gunblood.html,V,38,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,10,4.045454545,2,6,48,No,9,,
Rank_manipulation,183502007,49,Female,3.8,deanimator.html,V,0,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,16,4.454545455,6.333333333,6,44,No,8,,
Rank_manipulation,194300769,38,Female,8,gunblood.html,V,53,1,1,Single,,,6,2.5,4.333333333,14,66,No,9,,
Rank_manipulation,194891293,25,Female,7.6,moremindlessviolence.html,V,3,2,3,In an open relationship/casually dating,2-5 years,About the same age,19,3.636363636,4.666666667,12,55,No,7,,
Rank_manipulation,201017781,34,Female,24,moremindlessviolence.html,V,3,4,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,19,4.409090909,5,6,23,No,7,,
Rank_manipulation,211508066,39,Female,24.5,deanimator.html,V,50,4,5,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,25,5.454545455,5.666666667,9,54,No,4,,
Rank_manipulation,227673293,33,Female,8,moremindlessviolence.html,V,45,2,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,Younger,8,4.045454545,4,7,49,No,6,,
Rank_manipulation,230717116,53,Female,15,perfectbalance.html,NV,12128,3,7,Single,,,19,2.909090909,1.666666667,7,37,No,1,,
Rank_manipulation,237495741,27,Female,0,moremindlessviolence.html,V,9,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,22,4.727272727,4.333333333,6,28,No,9,,
Rank_manipulation,242816564,26,Female,30.6,bubbleshooter.html,NV,240,7,7,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little younger,22,5.181818182,5.333333333,6,33,Yes,1,,
Rank_manipulation,259386610,52,Female,5.666666667,bubbleshooter.html,NV,100,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Much younger,20,3.818181818,1,6,37,No,6,,
Rank_manipulation,263046894,33,Female,29.8,bubbleshooter.html,NV,10350,3,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,Older,22,4.681818182,1,7,55,No,2,,
Rank_manipulation,266738471,33,Female,11.5,moremindlessviolence.html,V,2,2,7,Single,,,12,2.818181818,5.333333333,15,35,No,3,,
Rank_manipulation,272826668,39,Female,0,moremindlessviolence.html,V,30,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,19,5.181818182,1,6,38,No,3,,
Rank_manipulation,297888075,33,Female,38.5,bubbleshooter.html,NV,1800,4,3,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,25,5.863636364,4,6,21,No,4,,
Rank_manipulation,299036578,58,Female,8,deanimator.html,V,21,2,1,Recently single/divorced/separated,20+ years,About the same age,19,4.545454545,3.333333333,6,20,No,7,,
Rank_manipulation,301274934,35,Female,7.75,gunblood.html,V,66,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,13,3.818181818,2.333333333,7,39,No,8,,
Rank_manipulation,312237986,53,Female,9.333333333,bubbleshooter.html,NV,2450,4,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,About the same age,28,5.409090909,3,6,19,No,4,,
Rank_manipulation,324452776,29,Female,18.25,moremindlessviolence.html,V,60,4,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,23,4.590909091,3.666666667,6,30,Yes,7,,
Rank_manipulation,344832785,29,Female,13.75,pongnop.html,NV,1400,5,3,Single,,,16,3.636363636,4,13,51,No,6,,
Rank_manipulation,354443422,29,Female,8,moremindlessviolence.html,V,2,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Older,21,4.318181818,5.333333333,6,31,No,6,,
Rank_manipulation,354781965,32,Female,8,perfectbalance.html,NV,184,4,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,Younger,26,5.181818182,6,6,25,No,4,,
Rank_manipulation,388655132,37,Female,6,deanimator.html,V,7,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,11,3.272727273,2.666666667,6,21,No,2,,
Rank_manipulation,396898502,34,Female,19.4,moremindlessviolence.html,V,500,5,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,27,5.136363636,3.333333333,6,33,Yes,4,,
Rank_manipulation,410859719,22,Female,5,perfectbalance.html,NV,3250,4,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,21,3.909090909,4.666666667,6,21,No,1,,
Rank_manipulation,424685949,21,Female,12.2,pongnop.html,NV,0,1,2,Single,,,22,2.272727273,3,6,22,Yes,3,,
Rank_manipulation,435727522,35,Female,21.6,moremindlessviolence.html,V,1,2,4,Single,,,6,3.045454545,2.333333333,6,49,No,4,,
Rank_manipulation,437943453,37,Female,29.4,moremindlessviolence.html,V,7,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,20,3.454545455,3.666666667,6,41,No,3,,
Rank_manipulation,438454445,53,Female,0,gunblood.html,V,19,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,Older,18,4.090909091,1,6,27,No,10,,
Rank_manipulation,439449362,18,Female,11,moremindlessviolence.html,V,75,4,1,In an open relationship/casually dating,1-2 years,Older,21,3.909090909,5,6,35,No,3,,
Rank_manipulation,458393834,44,Female,12.66666667,bubbleshooter.html,NV,720,2,1,In an open relationship/casually dating,11-20 years,Older,21,5.272727273,6.666666667,6,76,No,4,,
Rank_manipulation,473105216,28,Female,8,moremindlessviolence.html,V,10,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,8,2.863636364,2.666666667,6,26,No,7,,
Rank_manipulation,484685354,48,Female,6,bubbleshooter.html,NV,10000,3,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,20,5.181818182,3.666666667,6,24,No,9,,
Rank_manipulation,500468306,36,Female,29.33333333,moremindlessviolence.html,V,2,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,21,3.454545455,2.333333333,10,31,No,8,,
Rank_manipulation,506050235,29,Female,16.2,pongnop.html,NV,666,4,1,Single,1-2 years,About the same age,26,6.363636364,1,6,19,No,10,,
Rank_manipulation,551923663,51,Female,20,deanimator.html,V,2,2,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,18,3.363636364,4,6,36,No,3,,
Rank_manipulation,561738376,32,Female,13.5,bubbleshooter.html,NV,500,5,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,20,4.181818182,6,6,58,No,4,,
Rank_manipulation,562682759,23,Female,0,moremindlessviolence.html,V,1,1,1,Single,,,4,2.909090909,1,6,19,No,8,,
Rank_manipulation,565589533,23,Female,16,gunblood.html,V,94,3,1,Single,,,11,2.454545455,3.666666667,7,21,No,5,,
Rank_manipulation,576143941,37,Female,5,moremindlessviolence.html,V,7,3,1,Single,,,14,4.5,4.666666667,6,48,No,3,,
Rank_manipulation,614208426,55,Female,18.2,pongnop.html,NV,650,4,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,16,4.909090909,2.333333333,6,34,No,6,,
Rank_manipulation,645372202,38,Female,3,moremindlessviolence.html,V,1,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Older,21,3.863636364,2,8,25,No,1,,
Rank_manipulation,660137953,24,Female,27.2,gunblood.html,V,203,5,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,24,4.590909091,6,6,48,No,10,,
Rank_manipulation,667455771,24,Female,16.2,bubbleshooter.html,NV,8230,6,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,16,4.090909091,3.333333333,6,41,No,10,,
Rank_manipulation,676915620,28,Female,23.8,gunblood.html,V,34,2,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,27,5.954545455,4.333333333,6,33,No,8,,
Rank_manipulation,686764468,43,Female,8.5,gunblood.html,V,22,3,1,Single,,,15,3.818181818,5.666666667,6,45,No,4,,
Rank_manipulation,691860638,31,Female,42,deanimator.html,V,27,4,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,24,5.454545455,6.333333333,6,29,No,9,,
Rank_manipulation,703438974,67,Female,0,perfectbalance.html,NV,994,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,17,3.772727273,5.666666667,6,28,No,2,,
Rank_manipulation,731432957,59,Female,7,gunblood.html,V,28,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,20,4.090909091,2.333333333,6,46,No,3,,
Rank_manipulation,769967349,27,Female,16.2,bubbleshooter.html,NV,5230,6,3,In an open relationship/casually dating,2-5 years,Younger,18,3.590909091,5,7,42,Yes,10,,
Rank_manipulation,773149749,29,Female,0,gunblood.html,V,0,2,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,20,3.954545455,1,6,25,No,7,,
Rank_manipulation,777929253,34,Female,16.4,gunblood.html,V,68,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,25,4.681818182,5,6,46,No,8,,
Rank_manipulation,786831136,24,Female,10.6,perfectbalance.html,NV,4245,5,5,Single,,,9,2.454545455,4.333333333,7,29,No,4,,
Rank_manipulation,796916234,37,Female,35,pongnop.html,NV,1434,7,1,Single,,,18,4,2.666666667,6,18,No,10,,
Rank_manipulation,801188887,25,Female,16.5,gunblood.html,V,76,4,4,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Older,16,2.681818182,1,6,20,No,3,,
Rank_manipulation,805968176,45,Female,0,deanimator.html,V,0,1,1,Single,,,15,3.636363636,2.333333333,6,49,No,4,,
Rank_manipulation,819108715,49,Female,4,moremindlessviolence.html,V,2,2,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,23,4.727272727,1.333333333,6,34,No,5,,
Rank_manipulation,820016380,30,Female,0,bubbleshooter.html,NV,1500,3,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,14,2.681818182,3.333333333,6,52,No,3,,
Rank_manipulation,837477126,26,Female,24.66666667,moremindlessviolence.html,V,3,3,1,Single,,,8,3.227272727,3,6,45,No,6,,
Rank_manipulation,838233817,38,Female,0,bubbleshooter.html,NV,150,4,6,Single,,,23,5.090909091,2.666666667,7,59,No,7,,
Rank_manipulation,846914763,46,Female,6,moremindlessviolence.html,V,86,2,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little younger,20,4,4,6,41,No,8,,
Rank_manipulation,870336958,36,Female,8,bubbleshooter.html,NV,3330,2,1,Single,,,26,4.590909091,4,6,29,No,10,,
Rank_manipulation,872677972,35,Female,0,deanimator.html,V,2,2,3,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Older,10,2.636363636,1.666666667,15,24,No,9,,
Rank_manipulation,893774775,33,Female,18,pongnop.html,NV,1635,4,3,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,8,3.045454545,4,12,36,No,9,,
Rank_manipulation,898999467,46,Female,9.6,bubbleshooter.html,NV,1060,4,2,Single,Under one year,About the same age,17,4.954545455,2.333333333,7,26,No,5,,
Rank_manipulation,908972019,46,Female,14.66666667,moremindlessviolence.html,V,100,1,1,Recently single/divorced/separated,,,21,4.5,3,6,56,No,7,,
Rank_manipulation,914869623,28,Female,21.2,gunblood.html,V,0,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,22,3.954545455,2.333333333,6,30,Yes,1,,
Rank_manipulation,924445992,23,Female,32.2,gunblood.html,V,132,4,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,12,3.318181818,1,6,28,No,8,,
Rank_manipulation,928433448,47,Female,0,moremindlessviolence.html,V,2,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,15,2.636363636,1,6,25,No,10,,
Rank_manipulation,948170534,21,Female,7.5,pongnop.html,NV,984,7,7,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little younger,23,4.272727273,5,14,41,Yes,2,,
Rank_manipulation,955110834,25,Female,14.75,moremindlessviolence.html,V,36,4,1,"In a long-term monogamous relationship eg. married, partnered",1-2 years,About the same age,24,5.454545455,6,6,39,No,4,,
Rank_manipulation,955331447,27,Female,0,gunblood.html,V,25,3,1,Single,,,21,5.272727273,1.333333333,6,54,No,2,,
Rank_manipulation,963893902,26,Female,5.6,gunblood.html,V,100,4,1,Single,,,16,4.045454545,4.333333333,6,36,No,2,,
Rank_manipulation,971054314,24,Female,35,pongnop.html,NV,1120,4,1,Single,,,28,5.590909091,6.333333333,6,44,No,7,,
Rank_manipulation,999412472,37,Female,0,bubbleshooter.html,NV,2050,4,1,Recently single/divorced/separated,11-20 years,A little older,17,3.636363636,4,7,19,No,9,,
Rank_manipulation,145035138,38,Female,6,moremindlessviolence,V,30,2,1,Single,,,21,3.5,3,6,15,No,8,,
Rank_manipulation,27503950,27,Female,18.6,gunblood,V,900,4,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,13,3.863636364,4.666666667,6,52,No,6,,
Rank_manipulation,565589533,23,Female,16,pongnop,NV,94,3,1,Single,,,11,2.454545455,3.666666667,7,12,No,5,,
Rank_manipulation,499012682,40,Female,0,moremindlessviolence,V,1,3,3,"In a long-term monogamous relationship eg. married, partnered",1-2 years,A little older,21,4.909090909,3.666666667,9,28,No,8,,
Rank_manipulation,339596420,44,Female,5.2,deanimator,V,0,1,2,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,20,5.545454545,6,6,44,No,2,,
Rank_manipulation,870336958,36,Female,8,moremindlessviolence,V,3330,2,1,Single,,,26,4.590909091,4,6,20,No,10,,
Rank_manipulation,992258319,38,Female,42,moremindlessviolence,V,1280,1,3,Single,,,24,4.636363636,5.333333333,7,28,No,8,,
Rank_manipulation,777929253,34,Female,16.4,pongnop,NV,68,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,25,4.681818182,5,6,37,No,8,,
Rank_manipulation,439449362,18,Female,11,moremindlessviolence,V,75,4,1,In an open relationship/casually dating,1-2 years,Older,21,3.909090909,5,6,26,No,3,,
Rank_manipulation,585120534,29,Female,17.4,pongnop,NV,10,1,1,Single,,,23,3.954545455,1.666666667,6,11,No,3,,
Rank_manipulation,386635976,25,Female,5,bubbleshooter,NV,0,1,1,Single,,,10,2.545454545,6,7,19,Yes,9,,
Rank_manipulation,578585065,25,Female,5.5,deanimator,V,4170,3,2,Single,,,13,2.590909091,2.666666667,7,30,No,3,,
Rank_manipulation,696495929,32,Female,4,deanimator,V,6800,4,4,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,15,3,3.666666667,6,23,No,3,,
